940.08
944.19
945.75
945.79
940.30
947.64
946.56
945.50
958.33
952.51
965.31
969.03
998.31
993.84
992.19
992.77
986.95
975.96
976.91
968.85
967.66
953.53
951.00
940.81
927.69
932.26
919.46
929.68
937.82
961.01
948.09
972.09
986.09
976.62
978.59
968.99
975.22
958.62
960.18
967.93
970.50
961.81
970.12
1004.28
1001.59
996.68
1003.88
996.12
988.29
987.09
996.17
993.27
991.86
977.61
970.55
964.07
954.65
950.50
942.17
964.61
959.22
955.14
955.89
954.84
956.71
958.69
950.28
954.72
948.45
937.09
932.82
924.52
891.44
889.14
888.84
878.93
858.95
860.08
856.51
853.99
855.13
840.18
841.46
839.88
841.70
842.10
845.10
848.91
852.57
856.75
847.80
849.48
849.87
840.63
838.51
835.14
839.65
849.80
850.14
867.91
872.37
870.00
868.39
865.91
864.58
861.40
857.84
853.64
851.15
847.27
849.08
849.85
856.75
844.93
849.67
847.81
851.00
851.36
849.27
846.55
842.17
837.32
840.03
838.96
834.85
830.06
829.88
829.23
821.62
820.13
818.26
815.24
820.19
823.83
845.03
856.98
858.45
849.53
844.43
828.17
824.37
829.02
827.46
830.94
829.53
829.86
826.01
827.18
825.21
813.02
807.77
808.01
792.45
802.88
804.57
809.93
807.80
809.68
812.20
815.20
812.50
809.84
815.65
817.89
815.34
807.90
809.45
795.17
791.47
776.18
778.22
764.46
764.33
775.88
789.44
785.79
780.23
779.00
785.00
784.80
775.97
786.16
779.98
775.16
753.22
771.75
780.29
805.59
811.98
802.03
781.10
782.19
788.42
805.48
809.90
819.56
817.35
822.10
828.55
835.74
824.06
821.63
827.09
821.49
806.84
804.60
804.08
811.77
809.57
814.17
800.71
803.08
801.23
802.79
800.38
804.06
802.64
810.06
810.73
802.65
814.96
815.95
805.03
799.78
795.39
797.97
801.23
790.46
788.72
798.82
788.48
802.84
807.99
808.02
796.87
791.40
789.85
791.92
795.82
793.22
791.30
793.60
796.59
796.95
799.65
802.75
805.42
801.19
805.96
807.05
808.20
808.49
807.48
805.23
806.93
797.25
798.92
800.12
800.94
791.34
765.84
761.97
757.65
757.52
759.28
754.41
757.08
753.41
753.20
735.63
735.80
729.48
732.51
727.20
717.78
707.26
708.97
704.89
710.25
703.53
695.19
691.26
681.14
685.20
714.87
710.47
708.88
706.13
704.25
724.25
732.19
733.25
731.88
733.19
742.52
742.93
731.09
730.06
735.86
744.27
748.46
748.85
747.60
736.93
738.10
733.03
717.25
721.71
715.31
721.78
720.19
730.30
724.83
728.07
730.55
739.38
729.13
725.18
714.71
711.37
708.44
714.41
707.88
705.06
721.46
725.37
742.21
737.77
780.00
774.92
776.25
787.68
780.00
775.39
771.91
764.32
757.54
759.47
760.12
768.07
758.57
765.12
769.67
762.90
768.34
765.89
753.28
754.84
757.56
760.05
762.16
755.41
758.48
757.36
750.57
750.24
744.87
732.17
725.41
713.53
712.80
730.22
731.59
739.48
742.17
717.22
724.86
729.12
720.90
717.29
729.05
722.11
717.51
731.97
717.64
706.89
706.36
706.85
701.02
704.16
703.76
730.03
749.38
780.91
770.77
761.35
748.30
717.58
733.79
733.62
745.46
726.67
718.56
719.08
710.49
731.39
719.57
745.34
733.07
730.91
741.00
759.33
761.53
759.44
778.01
790.30
793.96
782.24
765.84
768.51
767.13
760.80
756.85
769.83
776.59
760.09
762.54
750.42
760.04
762.55
775.14
772.99
779.21
768.20
777.85
783.79
762.85
771.97
769.26
769.63
776.70
777.00
759.94
760.01
745.98
750.42
740.07
756.53
765.25
758.26
754.77
761.60
760.67
755.31
748.82
747.74
737.39
744.85
736.92
732.82
731.12
719.33
681.14
671.80
680.00
699.95
695.32
693.02
680.41
683.17
676.43
671.24
667.00
670.00
671.64
671.68
656.99
642.00
638.37
622.61
624.25
640.15
654.91
653.29
653.20
666.98
660.92
671.67
665.52
665.07
652.47
655.30
651.08
643.41
643.88
628.96
637.05
644.91
629.56
647.82
659.69
667.96
659.74
612.47
618.11
644.03
679.48
694.04
688.73
694.11
689.37
686.51
691.47
690.30
